Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ACB.VN,BID.VN,CTG.VN,FPT.VN,GAS.VN,HPG.VN,MBB.VN,NKG.VN,REE.VN,VCB.VN,ACB.VN,BID.VN,CTG.VN,FPT.VN,GAS.VN,HPG.VN,MBB.VN,NKG.VN,REE.VN,VCB.VN,ACB.VN,BID.VN,CTG.VN,FPT.VN,GAS.VN,HPG.VN,MBB.VN,NKG.VN,REE.VN,VCB.VN,ACB.VN,BID.VN,CTG.VN,FPT.VN,GAS.VN,HPG.VN,MBB.VN,NKG.VN,REE.VN,VCB.VN,ACB.VN,BID.VN,CTG.VN,FPT.VN,GAS.VN,HPG.VN,MBB.VN,NKG.VN,REE.VN,VCB.VN
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,3394.610107421875,14186.6025390625,14030.982421875,10801.7314453125,32258.416015625,3712.378173828125,3060.9697265625,3620.1240234375,12000.3798828125,15635.12890625,3394.610107421875,14301.941485635645,14030.982421875,10872.9516917356,32530.06440538044,3746.752197265625,3081.6518898233803,3666.83544921875,12047.256460243954,15667.769559615253,3361.969563530731,14071.264558307315,13893.423903641047,10777.991051126328,32190.50308206709,3712.378173828125,3040.2875633016192,3503.345947265625,12000.3798828125,15504.564353817064,3378.2899468083215,14128.933548684909,13962.203647115593,10872.9516917356,32394.241882740815,3735.294189453125,3040.2875633016192,3503.345947265625,12047.256460243954,15602.487283398785,1289020.0,1343835,1363322.0,1203773,890645,7883944,7798183,1231087,459834,2246295
2015-10-14,3394.610107421875,14071.2646484375,13893.423828125,11086.6123046875,31918.853515625,3700.92041015625,3040.28759765625,3620.1240234375,11906.6279296875,15406.640625,3394.610107421875,14186.602629931456,14030.982345611268,11371.493287134055,32258.414826420438,3735.294189453125,3081.651924645419,3643.479736328125,12047.257676175648,15635.12907902552,3345.6494029171777,14013.595657690523,13893.423828125,11062.871910771819,31647.201791407795,3700.92041015625,3040.28759765625,3596.7685546875,11906.6279296875,15406.640625,3378.2899468083215,14186.602629931456,14030.982345611268,11157.83255029914,31850.940584570697,3712.378173828125,3060.9697611508345,3620.1240234375,11953.504511850217,15635.12907902552,1659200.0,1331093,2313687.0,12423793,793519,10501514,6641895,950043,869124,2801473
2015-10-15,3394.610107421875,14071.2646484375,14237.3203125,11062.8720703125,32122.587890625,3700.92041015625,3040.28759765625,3713.546630859375,12047.255859375,15471.9228515625,3410.930268035428,14244.271620678433,14306.099085466749,11134.092316951226,32122.587890625,3815.5,3060.9697611508345,3783.613525390625,12094.13243446844,15537.205128287813,3345.6494029171777,13955.926666943546,13893.423541520926,11039.132612189873,31715.11366239495,3700.92041015625,2998.923037399951,3620.1240234375,11906.626134094684,15373.998951731544,3361.969563530731,14128.933639184479,13962.203283202785,11134.092316951226,31715.11366239495,3712.378173828125,3040.28759765625,3620.1240234375,11906.626134094684,15471.9228515625,2074319.0,2251197,6532418.0,1723127,226485,22201329,13205745,1264697,1328034,1534146
2015-10-16,3378.2900390625,14128.93359375,14512.4375,11086.6123046875,32190.50390625,3666.54638671875,3040.28759765625,3643.479736328125,12234.76171875,15243.4345703125,3427.2507449042137,14244.271574873062,14718.775758579799,11134.092156383456,32530.065238257237,3758.210205078125,3060.9697611508345,3806.96923828125,12281.63829568159,15602.487581096842,3378.2900390625,14013.595612626938,14306.099241420201,11086.6123046875,32190.50390625,3655.088623046875,3019.605434161665,3573.412841796875,12047.256331779014,15243.4345703125,3410.930361180947,14071.264603188469,14306.099241420201,11086.6123046875,32258.416841546703,3723.836181640625,3019.605434161665,3806.96923828125,12047.256331779014,15471.923026172715,2412183.0,1813457,7841036.0,2336404,513651,20452233,11239216,699869,2499411,2074577
2015-10-19,3378.2900390625,14128.93359375,14581.216796875,11181.5712890625,32054.67578125,3666.54638671875,3019.605224609375,3550.05712890625,12469.14453125,15014.9462890625,3410.930361180947,14186.602584311531,14718.775308819799,11347.752163515406,32258.41457281115,3689.46240234375,3040.2873866686746,3690.191162109375,12562.897684570638,15243.434747579828,3313.0089494975196,14013.595612626938,14374.878544600257,11086.61159177685,31986.76619520566,3643.630615234375,3019.605224609375,3550.05712890625,12187.885071288083,15014.9462890625,3313.0089494975196,14128.93359375,14443.658284930201,11086.61159177685,32258.41457281115,3689.46240234375,3040.2873866686746,3643.479736328125,12281.638224608721,15243.434747579828,999100.0,1011494,2865388.0,5638851,344791,14985993,6671138,658807,2292100,2652382
2015-10-20,3361.969482421875,13840.5888671875,14374.87890625,11229.0517578125,31850.9375,3597.798828125,2978.240966796875,3620.1240234375,12328.515625,14819.0986328125,3394.610025525553,14128.933824708587,14581.217163715895,11371.492235867505,32054.67292895629,3666.54638671875,3019.6055283433366,3620.1240234375,12516.02194416953,15047.587078662189,3329.3291619822294,13840.5888671875,14168.540648784105,11157.831518784997,31647.198726567964,3586.3408203125,2978.240966796875,3526.70166015625,12281.639045207618,14786.457980254509,3378.28986530573,14071.26483320437,14581.217163715895,11181.570974370617,31918.850424477343,3666.54638671875,3019.6055283433366,3550.05712890625,12469.145364377147,15047.587078662189,837754.0,1940022,3265898.0,7947931,651776,15080168,8142289,915919,1594300,2857465
2015-10-21,3345.6494140625,13840.5888671875,14306.099609375,11157.8330078125,31715.11328125,3574.8828125,2936.876220703125,3503.345947265625,12187.884765625,14884.380859375,3394.6101187302993,14013.595841700153,14443.65909777633,11300.273504876377,31918.852065154515,3643.630615234375,2978.2407796503226,3643.479736328125,12422.26764304845,15210.793200817043,3345.6494140625,13725.249918361087,14168.541089688819,11157.8330078125,31647.200353281827,3563.4248046875,2916.194057863087,3456.634765625,12187.884765625,14819.098584983778,3361.9695747304204,13840.5888671875,14306.099609375,11300.273504876377,31918.852065154515,3597.798828125,2978.2407796503226,3620.1240234375,12328.51449207907,14819.098584983778,1576570.0,1284790,3182940.0,2840778,352595,9895908,9586775,1168787,1658059,2020286
2015-10-22,3394.610107421875,13898.2578125,14306.099609375,11134.0908203125,31715.11328125,3597.798828125,2957.55859375,3456.634765625,12281.638671875,15080.228515625,3394.610107421875,14071.264786437652,14374.879353575665,11181.570666310961,31850.939137186342,3609.256591796875,2978.240756428778,3503.345947265625,12375.391828609892,15080.228515625,3329.3292423036246,13725.24987274437,14168.541089688819,11110.350429245624,31579.287425313654,3563.4248046875,2936.8761978041025,3386.567626953125,12187.885515140108,14884.38168163218,3329.3292423036246,13840.588821187448,14237.320833889484,11110.350429245624,31715.113281249996,3563.4248046875,2936.8761978041025,3503.345947265625,12187.885515140108,15014.946237627393,984728.0,535784,1144159.0,1912426,710287,7696302,6521275,944178,784909,1308382
2015-10-23,3394.610107421875,14186.6025390625,14512.4375,11181.5712890625,31986.765625,3643.630615234375,2978.240966796875,3456.634765625,12328.515625,15308.716796875,3410.930268035428,14244.271529440093,14649.99601614816,11252.79153009441,32122.58813914351,3666.54638671875,2998.9231309365377,3550.05712890625,12375.392204792382,15373.999074120009,3378.2899468083215,14013.595567929722,14306.099241420201,11157.83183280876,31715.113907761013,3620.714599609375,2957.5588026572123,3433.279052734375,12281.639045207618,15178.152242384982,3394.610107421875,14128.933548684909,14443.658726283482,11205.311681451585,31715.113907761013,3666.54638671875,2957.5588026572123,3433.279052734375,12281.639045207618,15210.793865750475,980661.0,1844772,3248317.0,2905993,609239,9166542,3403836,414755,697032,2312383
2015-10-26,3410.93017578125,14013.595703125,14374.87890625,11300.271484375,31783.025390625,3655.088623046875,2936.876220703125,3666.83544921875,12234.76171875,15243.4345703125,3427.250558617429,14244.271666860803,14649.995937061116,11513.932191768037,32258.412529682377,3712.378173828125,2978.2407796503226,3690.191162109375,12375.391449544772,15406.64074871065,3394.610015609102,14013.595703125,14374.87890625,11276.53109373068,31783.025390625,3655.088623046875,2936.876220703125,3503.345947265625,12234.76171875,15243.4345703125,3394.610015609102,14244.271666860803,14649.995937061116,11276.53109373068,31918.85124306306,3655.088623046875,2957.5586168102845,3503.345947265625,12328.514872613181,15373.999125236629,1380187.0,1275544,2100682.0,10624136,458546,12147013,6424541,1349987,787846,2305539
2015-10-27,3410.93017578125,14071.2646484375,14374.87890625,11395.2314453125,31375.552734375,3632.172607421875,2916.194091796875,3690.191162109375,12516.021484375,15210.7939453125,3410.93017578125,14186.602629931456,14443.658648310338,11466.451682801622,31715.114037840463,3666.54638671875,2957.5586512254044,3713.546630859375,12516.021484375,15308.716876949224,3361.969472600775,14013.595657690523,14237.320390844443,11252.790970334256,31239.726875198416,3620.714599609375,2895.511928716173,3643.479736328125,12187.885437882884,15145.511667726025,3378.289855436954,14071.2646484375,14374.87890625,11252.790970334256,31443.465663963292,3655.088623046875,2936.876254877577,3643.479736328125,12234.762015953185,15210.7939453125,404716.0,1302573,1482220.0,5431907,832841,7306786,6934971,934669,1148622,1204244
2015-10-28,3361.969482421875,13840.5888671875,14237.3203125,11585.1533203125,31443.46484375,3597.798828125,2895.51171875,3783.613525390625,12656.650390625,15047.587890625,3394.610025525553,14128.933824708587,14374.878827148608,11608.892776650893,31579.287354907614,3643.630615234375,2936.876041911897,3900.391845703125,12844.156704280946,15243.434724998591,3361.969482421875,13840.5888671875,14237.3203125,11418.972445266998,31307.63898811648,3597.798828125,2895.51171875,3713.546630859375,12469.14499772446,15014.94626681974,3361.969482421875,14013.595841700153,14374.878827148608,11418.972445266998,31375.55191593324,3632.172607421875,2916.1938803309486,3713.546630859375,12516.021576138446,15210.794070679322,436965.0,1000176,1917185.0,10793731,542333,8611471,3625774,1207751,3127436,2015754
2015-10-29,3394.610107421875,13955.9267578125,14374.87890625,11703.8525390625,31715.11328125,3609.256591796875,2895.51171875,3806.96923828125,12656.650390625,15243.4345703125,3394.610107421875,14013.595748934968,14443.658648310338,11798.812229617055,32054.674576614943,3643.630615234375,2916.1938803309486,3830.324951171875,12797.280125866959,15243.4345703125,3361.969563530731,13840.588775567563,14168.540648784105,11656.372693785223,31579.287425313654,3597.798828125,2874.8295571690514,3736.90234375,12609.773812211013,15014.946114452287,3378.2899468083215,13955.9267578125,14306.099164189662,11703.8525390625,31918.852065154515,3609.256591796875,2895.51171875,3783.613525390625,12656.650390625,15080.22839191435,1145486.0,1318453,2479342.0,7456397,580167,12909358,5606707,366755,900966,2305781
2015-10-30,3394.610107421875,13898.2578125,14306.099609375,11703.8525390625,31783.025390625,3609.256591796875,2978.240966796875,3736.90234375,12562.8984375,15569.8466796875,3427.250651313019,14013.595795125102,14512.437873261848,11751.332384339777,31986.76416928209,3632.172607421875,2998.9231309365377,3806.96923828125,12703.527255153864,15569.8466796875,3378.2899468083215,13840.588821187448,14306.099609375,11608.891912372665,31647.199538186942,3597.798828125,2916.1942411107507,3713.546630859375,12562.8984375,15243.434328078236,3378.2899468083215,13898.2578125,14374.879353575665,11727.591993633498,31783.025390625,3609.256591796875,2916.1942411107507,3806.96923828125,12656.6506756841,15243.434328078236,937163.0,762706,2521196.0,4053405,478881,9133555,9989028,526758,676718,5205283
2015-11-02,3361.969482421875,13898.2578125,14374.87890625,11751.3330078125,31715.11328125,3574.8828125,2978.240966796875,3503.345947265625,12281.638671875,15569.8466796875,3394.610025525553,14071.264786437652,14443.658648310338,12107.434206623402,32054.674576614943,3609.256591796875,3019.6055283433366,3736.90234375,12609.773799691719,15830.97578538614,3329.3291619822294,13840.588821187448,14237.320390844443,11703.853160016155,31715.113281249996,3551.966796875,2957.5588026572123,3503.345947265625,12281.638671875,15537.205056732188,3394.610025525553,13840.588821187448,14306.099164189662,11727.592615846663,31783.02620921817,3609.256591796875,2998.9231309365377,3690.191162109375,12562.898142079677,15569.8466796875,275221.0,1468975,1952693.0,11387663,582449,10483011,5950409,1052629,1509823,4162048
2015-11-03,3361.969482421875,13840.5888671875,14443.658203125,12463.5361328125,31715.11328125,3609.256591796875,2978.240966796875,3503.345947265625,12469.14453125,15733.0517578125,3378.28986530573,13898.257858691717,14443.658203125,12463.5361328125,31850.939137186342,3609.256591796875,2998.9231309365377,3573.412841796875,12469.14453125,15733.0517578125,3329.3291619822294,13725.249918361087,14237.319952018903,11846.294330896171,31647.200353281827,3540.509033203125,2936.8764052504134,3456.634765625,12281.638224608721,15373.99875565947,3329.3291619822294,13898.257858691717,14374.878463184605,11870.033788112125,31850.939137186342,3574.8828125,2978.240966796875,3503.345947265625,12281.638224608721,15569.846552823637,708318.0,1310633,1610796.0,15420164,662794,8159385,6246265,660471,1435504,2176585
2015-11-04,3329.329345703125,13667.580078125,14374.87890625,12344.8349609375,32258.416015625,3563.4248046875,2936.876220703125,3550.05712890625,12375.3916015625,15733.0517578125,3378.2900517284024,13955.925983558309,14581.217163715895,12700.93617645602,32801.716139612065,3620.714599609375,3019.60533859752,3690.191162109375,12562.897911592167,15928.899554976668,3329.329345703125,13667.580078125,14306.099164189662,12344.8349609375,31918.854692311656,3540.509033203125,2936.876220703125,3503.345947265625,12375.3916015625,15733.0517578125,3378.2900517284024,13840.588007712153,14443.658648310338,12582.236083328304,32054.677214951276,3620.714599609375,2978.2407796503226,3503.345947265625,12469.144756577334,15765.693380501847,638568.0,1484615,2022440.0,17129490,1727700,9925054,7258528,344535,728551,2846605
2015-11-05,3345.6494140625,13609.9111328125,14374.87890625,12700.9365234375,32597.9765625,3551.966796875,2936.876220703125,3573.412841796875,12375.3916015625,15635.12890625,3361.9695747304204,13725.249109019762,14374.87890625,12700.9365234375,32801.71535832095,3586.3408203125,2978.2407796503226,3573.412841796875,12422.268179069917,15700.411182466467,3329.3292533945796,13552.24214470887,14237.320390844443,12226.135201819996,32054.676451453583,3551.966796875,2936.876220703125,3503.345947265625,12328.515024055085,15569.846630033533,3329.3292533945796,13609.9111328125,14237.320390844443,12226.135201819996,32462.15404309548,3563.4248046875,2936.876220703125,3550.05712890625,12328.515024055085,15602.487283398785,730417.0,991840,1453044.0,11942875,1668042,5685996,3118424,220107,389054,1140191
2015-11-06,3361.969482421875,13609.9111328125,14306.099609375,12463.5361328125,32258.416015625,3551.966796875,2936.876220703125,3503.345947265625,12234.76171875,15667.76953125,3378.28986530573,13840.588051044946,14374.879353575665,12938.33744689157,32530.06440538044,3586.3408203125,2957.5586168102845,3526.70166015625,12375.391449544772,15830.975706238676,3296.6886188785516,13494.573156605238,14099.7623142033,12344.835102191195,32190.50308206709,3529.051025390625,2916.194057863087,3433.279052734375,12187.88514181841,15439.282049649004,3361.969482421875,13609.9111328125,14306.099609375,12700.936321784344,32530.06440538044,3551.966796875,2936.876220703125,3526.70166015625,12375.391449544772,15635.12887794384,337987.0,1335037,1742804.0,14763193,517874,8080491,3093806,358919,1126860,2531395
2015-11-09,3329.329345703125,13667.580078125,14237.3203125,12226.1337890625,31918.853515625,3517.593017578125,2998.9228515625,3503.345947265625,12141.009765625,16026.822265625,3378.2900517284024,13782.918053971156,14374.878827148608,12463.534890506717,32258.414826420438,3563.4248046875,2998.9228515625,3503.345947265625,12281.638578907425,16092.105510113874,3329.329345703125,13552.242102278844,14168.54057081814,12226.1337890625,31850.940584570697,3517.593017578125,2936.876131656532,3409.92333984375,12141.009765625,15602.486993362982,3378.2900517284024,13609.911090201922,14306.099085466749,12344.833871716963,32122.588964311835,3529.051025390625,2936.876131656532,3503.345947265625,12281.638578907425,15667.769268365912,351417.0,617913,1033913.0,8218550,536231,4850942,7729335,162434,736174,3404736
2015-11-10,3296.688720703125,13494.5732421875,13962.203125,12107.4345703125,31239.7265625,3494.677001953125,2957.55859375,3386.567626953125,12094.1337890625,15765.693359375,3508.8519234340506,13667.5802075956,14168.54041027739,12344.834752560693,31783.0266492921,3529.051025390625,2998.922919107555,3479.990234375,12141.010369406315,16026.82246259602,3296.688720703125,13436.904253718134,13962.203125,11988.734479188404,31035.99112025044,3483.21923828125,2957.55859375,3316.500732421875,12047.257208718687,15765.693359375,3508.8519234340506,13667.5802075956,14099.76163808996,12226.134661436598,31783.0266492921,3517.593017578125,2978.240756428778,3479.990234375,12141.010369406315,15994.18180943637,5083626.0,1106005,1829959.0,8277342,995586,5882450,5269936,391331,662074,1865934
2015-11-11,3247.72802734375,13321.5654296875,13962.203125,11988.734375,31103.900390625,3471.76123046875,2978.240966796875,3363.212158203125,12000.3798828125,15569.8466796875,3313.008893134079,13552.24235143876,14099.76163808996,12344.83464527759,31171.813318847784,3506.135009765625,2998.9231309365377,3409.92333984375,12094.13303767541,15863.617408341452,3247.72802734375,13321.5654296875,13893.423384097468,11988.734375,30832.25202220978,3471.76123046875,2957.5588026572123,3339.8564453125,11953.503305381044,15569.8466796875,3313.008893134079,13494.573362455429,13893.423384097468,11988.734375,30968.077878655353,3494.677001953125,2957.5588026572123,3339.8564453125,12094.13303767541,15765.693508961478,354060.0,556123,1567240.0,7715748,823574,6372856,8525216,241518,646749,1494850
2015-11-12,3313.0087890625,13436.904296875,14168.541015625,12582.236328125,30424.77734375,3448.84521484375,3019.605224609375,3269.78955078125,11906.6279296875,15537.205078125,3313.0087890625,13494.573285529588,14168.541015625,12700.936423562114,30968.077416956374,3483.21923828125,3019.605224609375,3386.567626953125,11953.504511850217,15569.846701125256,3247.7279253228394,13206.227376438714,13824.644233849638,11988.734914804041,30153.125634908873,3414.471435546875,2978.240667223663,3269.78955078125,11765.99818319935,15243.434349066561,3264.0480855917463,13321.565353747892,13893.423977690767,12107.435010241155,30968.077416956374,3471.76123046875,2978.240667223663,3363.212158203125,11906.6279296875,15504.56442461071,1074211.0,1238742,2068881.0,14469436,1305977,12271986,14330087,463263,1332482,2676257
2015-11-13,3345.6494140625,13667.580078125,14168.541015625,12938.3369140625,29609.830078125,3448.84521484375,3081.65185546875,3363.212158203125,11859.75,15504.564453125,3345.6494140625,13667.580078125,14168.541015625,12938.3369140625,29949.391383140246,3460.30322265625,3102.334251766187,3363.212158203125,11906.62657683652,15602.487383333924,3296.6887093947007,13263.896196845533,13893.423977690767,12463.53561953679,29202.35249873549,3425.929443359375,3019.6053663778102,3269.78955078125,11812.873423163479,15373.998930369822,3313.008870062621,13436.904126432686,14030.982496657884,12582.23570913438,29949.391383140246,3448.84521484375,3019.6053663778102,3269.78955078125,11906.62657683652,15569.846729759605,5249437.0,990314,1597830.0,11223685,1416402,11406297,19572273,264980,1345514,1738073
2015-11-16,3296.688720703125,13552.2421875,13962.203125,12819.6357421875,29270.265625,3391.555419921875,3060.9697265625,3386.567626953125,11765.9970703125,15373.9990234375,3329.3292648149686,13667.580164071442,14099.76163808996,13057.03685481169,29541.917346415445,3460.30322265625,3081.6518898233803,3386.567626953125,11906.626803499186,15537.20520075498,3264.0481765912814,13436.904210928558,13824.643643194937,12582.235565698646,29134.44310876831,3391.555419921875,3040.2875633016192,3316.500732421875,11719.120492583605,15308.716746407703,3280.368337315184,13609.91117578572,14099.76163808996,12819.6357421875,29474.004416061583,3460.30322265625,3060.9697265625,3363.212158203125,11859.75022577029,15373.9990234375,1021749.0,417932,620033.0,10139996,653074,10624926,9202649,79844,893463,1298588
2015-11-17,3280.368408203125,13494.5732421875,13824.6435546875,12344.8349609375,29541.91796875,3460.30322265625,3019.605224609375,3363.212158203125,11859.75,15406.640625,3313.0089530203227,13609.911219126234,13962.203035611887,12819.636269583734,29949.39221498105,3494.677001953125,3060.969548727974,3363.212158203125,11906.62657683652,15667.769732751469,3264.0482471265477,13436.904253718134,13824.6435546875,12344.8349609375,29541.91796875,3391.555419921875,3019.605224609375,3293.145263671875,11719.120269490437,15341.358348062133,3264.0482471265477,13609.911219126234,13893.423295149694,12700.93617645602,29609.830900534525,3391.555419921875,3040.2873866686746,3293.145263671875,11812.873423163479,15373.99900178808,584899.0,836500,1474979.0,8628963,545068,19586205,5783364,192277,1846425,1364710
2015-11-18,3296.688720703125,13494.5732421875,13755.865234375,12344.8349609375,29406.091796875,3448.84521484375,3060.9697265625,3246.433837890625,11859.75,15406.640625,3296.688720703125,13552.242230656866,13893.423751098631,12582.236083328304,29541.917659019993,3483.21923828125,3060.9697265625,3386.567626953125,11906.62657683652,15504.564525149786,3264.0481765912814,13436.904253718134,13755.865234375,12226.134867809784,29270.265934730003,3437.38720703125,2998.9230035127316,3246.433837890625,11812.873423163479,15341.358348062133,3280.368337315184,13494.5732421875,13824.644008379251,12226.134867809784,29338.1788658025,3471.76123046875,2998.9230035127316,3386.567626953125,11859.75,15341.358348062133,593041.0,645695,759282.0,5519289,218769,5207984,15197954,686508,1212101,920268
