,equity,returns,rolling_sharpe_252,rolling_vol_60,drawdown,rolling_turnover_20,rolling_exposure_20
76,1.022357115557734,-0.0005999999999999339,,0.05447181613181494,-0.0008722840791102193,3.0,0.35
77,1.027592961925036,0.005121347802666376,,0.055325947283332996,0.0,3.0,0.4
78,1.0268515691446087,-0.0007214848757218784,,0.055371291310614135,-0.0007214848757218784,3.0,0.45
79,1.0269518345200637,9.764349441310216e-05,,0.05536828099485802,-0.0006239118296131885,3.0,0.5
80,1.0223318965729924,-0.004498689998670091,,0.056284218986621906,-0.0051197950423752525,3.0,0.55
81,1.0199274115934909,-0.0023519612246880595,,0.056556760103037784,-0.007459714707645393,3.0,0.6
82,1.0270986455795543,0.007031121925490158,,0.058190832705190855,-0.00048104294579398577,3.0,0.65
83,1.0238127373465764,-0.0031992138701768535,,0.05866447718406221,-0.0036787178567064815,3.0,0.7
84,1.0428115578826365,0.01855692925378083,,0.06945922600833467,0.0,4.0,0.7
85,1.0428115578826365,0.0,,0.06945922600833467,0.0,4.0,0.7
86,1.0428115578826365,0.0,,0.06945922600833467,0.0,3.0,0.65
87,1.0421858709479068,-0.0006000000000000449,,0.06949623189915671,-0.0006000000000000449,4.0,0.65
88,1.068057698462883,0.02482458094681772,,0.08526395679182745,0.0,5.0,0.6
89,1.068057698462883,0.0,,0.08526395679182745,0.0,5.0,0.55
90,1.068057698462883,0.0,,0.08526395679182745,0.0,5.0,0.5
91,1.068057698462883,0.0,,0.08526395679182745,0.0,5.0,0.45
92,1.068057698462883,0.0,,0.08526395679182745,0.0,4.0,0.45
93,1.068057698462883,0.0,,0.08526395679182745,0.0,4.0,0.45
94,1.0674168638438049,-0.000600000000000267,,0.08530623571777446,-0.000600000000000267,5.0,0.5
95,1.0911559014182222,0.022239706321419916,,0.09563018938072154,0.0,6.0,0.5
96,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.45
97,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.4
98,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.35
99,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.3
100,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.25
101,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.2
102,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.15
103,1.0911559014182222,0.0,,0.09563018938072154,0.0,5.0,0.1
104,1.0911559014182222,0.0,,0.09563018938072154,0.0,4.0,0.1
105,1.0911559014182222,0.0,,0.09563018938072154,0.0,4.0,0.1
106,1.0911559014182222,0.0,,0.09563018938072154,0.0,4.0,0.1
107,1.0911559014182222,0.0,,0.09558253918898105,0.0,3.0,0.05
108,1.0911559014182222,0.0,,0.09527655194150998,0.0,2.0,0.05
109,1.0905012078773713,-0.0005999999999999339,,0.09313007191170683,-0.0005999999999999339,3.0,0.1
110,1.0930927167780062,0.0023764383587243643,,0.08920088360308305,0.0,3.0,0.15
111,1.1005365606181032,0.006809892450878596,,0.08985866763374893,0.0,3.0,0.2
112,1.113888090030311,0.012131836315105282,,0.09243278838313362,0.0,4.0,0.2
113,1.113888090030311,0.0,,0.09243278838313362,0.0,4.0,0.2
114,1.113888090030311,0.0,,0.09243278838313362,0.0,3.0,0.15
115,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
116,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
117,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
118,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
119,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
120,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
121,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
122,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
123,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
124,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
125,1.113888090030311,0.0,,0.09243278838313362,0.0,2.0,0.15
126,1.113888090030311,0.0,,0.09237886982317318,0.0,2.0,0.15
127,1.113888090030311,0.0,,0.09129554612977354,0.0,2.0,0.15
128,1.113888090030311,0.0,,0.08655186609282016,0.0,2.0,0.15
129,1.113888090030311,0.0,,0.08659567261800959,0.0,1.0,0.1
130,1.113888090030311,0.0,,0.08663257489075911,0.0,1.0,0.05
131,1.113888090030311,0.0,,0.08463322719605464,0.0,1.0,0.0
132,1.113888090030311,0.0,,0.08381544190191467,0.0,0.0,0.0
133,1.113888090030311,0.0,,0.08381544190191467,0.0,0.0,0.0
134,1.113888090030311,0.0,,0.08381544190191467,0.0,0.0,0.0
135,1.113888090030311,0.0,,0.08381544190191467,0.0,0.0,0.0
136,1.113888090030311,0.0,,0.08376226510859237,0.0,0.0,0.0
137,1.113888090030311,0.0,,0.08345885970523388,0.0,0.0,0.0
138,1.113888090030311,0.0,,0.08339514099271834,0.0,0.0,0.0
139,1.113888090030311,0.0,,0.08340174531074247,0.0,0.0,0.0
140,1.113888090030311,0.0,,0.08255526446266685,0.0,0.0,0.0
141,1.113888090030311,0.0,,0.08223348426111307,0.0,0.0,0.0
142,1.113888090030311,0.0,,0.08146617318354447,0.0,0.0,0.0
143,1.113888090030311,0.0,,0.08096277604477022,0.0,0.0,0.0
144,1.113888090030311,0.0,,0.07269506010430231,0.0,0.0,0.0
145,1.113888090030311,0.0,,0.07269506010430231,0.0,0.0,0.0
146,1.113888090030311,0.0,,0.07269506010430231,0.0,0.0,0.0
147,1.113888090030311,0.0,,0.07264517043687785,0.0,0.0,0.0
148,1.113888090030311,0.0,,0.053279798940670295,0.0,0.0,0.0
149,1.113888090030311,0.0,,0.053279798940670295,0.0,0.0,0.0
150,1.113888090030311,0.0,,0.053279798940670295,0.0,0.0,0.0
151,1.1132197571762927,-0.0006000000000000449,,0.05332792272958543,-0.0006000000000000449,1.0,0.05
152,1.1120503420110504,-0.0010504800671240488,,0.053429836047869377,-0.0016498497790837785,1.0,0.1
153,1.1191123029472163,0.006350396802536018,,0.05465636745204198,0.0,1.0,0.15
154,1.120249184685756,0.001015878152304861,,0.054581836899230005,0.0,2.0,0.15
155,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
156,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
157,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
158,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
159,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
160,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
161,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
162,1.120249184685756,0.0,,0.031393256250334914,0.0,2.0,0.15
163,1.1195770351749446,-0.0006000000000000449,,0.031453245072672706,-0.0006000000000000449,3.0,0.2
164,1.1203302044032162,0.0006727265785277936,,0.03144412594180602,0.0,3.0,0.25
165,1.12077167955136,0.00039405806110437425,,0.03143084679187342,0.0,3.0,0.3
166,1.121995265821344,0.001091735535710292,,0.031443962459482104,0.0,3.0,0.35
167,1.1246932890660837,0.002404665444612819,,0.0316768912550138,0.0,3.0,0.4
168,1.1239109652095725,-0.0006955886232422603,,0.031756383638880524,-0.0006955886232422603,3.0,0.45
169,1.1227869490276077,-0.0010000936166284502,,0.03182581876740839,-0.001694986586128766,3.0,0.5
170,1.1280962384804507,0.004728670436934701,,0.03277285066810366,0.0,4.0,0.5
171,1.1280962384804507,0.0,,0.030056171337126004,0.0,3.0,0.45
172,1.1280962384804507,0.0,,0.017526209327665365,0.0,3.0,0.4
173,1.1280962384804507,0.0,,0.017526209327665365,0.0,3.0,0.35
174,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
175,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
176,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
177,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
178,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
179,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
180,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
181,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
182,1.1280962384804507,0.0,,0.017526209327665365,0.0,2.0,0.35
183,1.1280962384804507,0.0,,0.017526209327665365,0.0,1.0,0.3
184,1.1280962384804507,0.0,,0.017526209327665365,0.0,1.0,0.25
185,1.1280962384804507,0.0,,0.017526209327665365,0.0,1.0,0.2
186,1.1280962384804507,0.0,,0.017526209327665365,0.0,1.0,0.15
187,1.1280962384804507,0.0,,0.017526209327665365,0.0,1.0,0.1
188,1.1280962384804507,0.0,,0.017526209327665365,0.0,1.0,0.05
189,1.1280962384804507,0.0,,0.017526209327665365,0.0,1.0,0.0
190,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
191,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
192,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
193,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
194,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
195,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
196,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
197,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
198,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
199,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
200,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
201,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
202,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
203,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
204,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
205,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
206,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
207,1.1280962384804507,0.0,,0.017526209327665365,0.0,0.0,0.0
208,1.1274193807373625,-0.0005999999999999339,,0.0176001681004604,-0.0005999999999999339,1.0,0.05
209,1.131244458354472,0.0033927726296560934,,0.018768622001698737,0.0,1.0,0.1
210,1.142099874557699,0.009595995032777749,,0.026792304013118873,0.0,2.0,0.1
211,1.142099874557699,0.0,,0.026723025681940422,0.0,2.0,0.1
212,1.142099874557699,0.0,,0.026560957397642526,0.0,2.0,0.1
213,1.142099874557699,0.0,,0.02354896321171307,0.0,2.0,0.1
214,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
215,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
216,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
217,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
218,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
219,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
220,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
221,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
222,1.142099874557699,0.0,,0.023516439885916306,0.0,2.0,0.1
223,1.142099874557699,0.0,,0.023447894504339175,0.0,2.0,0.1
224,1.142099874557699,0.0,,0.02344680545426153,0.0,2.0,0.1
225,1.142099874557699,0.0,,0.023455529655609146,0.0,2.0,0.1
226,1.142099874557699,0.0,,0.023407835693833187,0.0,2.0,0.1
227,1.142099874557699,0.0,,0.022998269593270875,0.0,2.0,0.1
228,1.142099874557699,0.0,,0.02291925202033317,0.0,1.0,0.05
229,1.142099874557699,0.0,,0.022773977246457716,0.0,1.0,0.0
230,1.142099874557699,0.0,,0.02081060362882472,0.0,0.0,0.0
231,1.141414614632964,-0.000600000000000267,,0.02087226672226053,-0.000600000000000267,1.0,0.05
232,1.1428913272169714,0.0012937565062474121,,0.02098833154192779,0.0,1.0,0.1
233,1.1441060606791746,0.0010628599878881317,,0.021054097015431275,0.0,1.0,0.15
234,1.144889073299335,0.0006843881411620067,,0.02106807833482498,0.0,2.0,0.15
235,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
236,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
237,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
238,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
239,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
240,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
241,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
242,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
243,1.144889073299335,0.0,,0.02106807833482498,0.0,2.0,0.15
244,1.1442021398553557,-0.0005999999999998229,,0.02113392389428543,-0.0005999999999998229,3.0,0.2
245,1.140741491711729,-0.0030245076661579162,,0.022162813606131634,-0.0036226929615580383,3.0,0.25
246,1.1452957603192155,0.003992375696489026,,0.02348968357574362,0.0,3.0,0.3
247,1.1526511271473852,0.006422242256550081,,0.026666440443752465,0.0,4.0,0.3
248,1.1526511271473852,0.0,,0.026666440443752465,0.0,4.0,0.3
249,1.1526511271473852,0.0,,0.026666440443752465,0.0,4.0,0.3
250,1.1519595364710966,-0.0006000000000000449,,0.026729345239400955,-0.0006000000000000449,5.0,0.35
251,1.1520124325754115,4.5918370081832194e-05,2.7752992643864807,0.02672694023801632,-0.0005541091809403431,5.0,0.3
252,1.1520124325754115,0.0,2.7752992643864807,0.02672694023801632,-0.0005541091809403431,5.0,0.25
253,1.1513212251158662,-0.0006000000000000449,2.76309916010342,0.026788819566275976,-0.0011537767154318201,6.0,0.25
254,1.1505946358295769,-0.0006310917148393269,2.7502635358590113,0.026854282254583847,-0.0017841402913453264,5.0,0.3
255,1.1518055145228117,0.0010523938279634049,2.7707421376793886,0.026885539460994597,-0.0007336240816128159,5.0,0.35
256,1.1516167030349265,-0.00016392653577756988,2.767447478222403,0.026896701876215266,-0.0008974303569361242,5.0,0.4
257,1.1547533858749706,0.0027237212101716146,2.8180415167848865,0.027323155292502607,0.0,6.0,0.4
258,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,6.0,0.4
259,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,6.0,0.4
260,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,6.0,0.4
261,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,6.0,0.4
262,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,6.0,0.4
263,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,6.0,0.4
264,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,5.0,0.35
265,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,5.0,0.3
266,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,5.0,0.25
267,1.1547533858749706,0.0,2.8180415167848865,0.027323155292502607,0.0,4.0,0.25
268,1.1547533858749706,0.0,2.8180415167848865,0.027257817951308494,0.0,4.0,0.25
269,1.1547533858749706,0.0,2.8180415167848865,0.02654467136541462,0.0,4.0,0.25
270,1.1547533858749706,0.0,2.8180415167848865,0.018247690074032156,0.0,3.0,0.2
271,1.1540605338434455,-0.0006000000000000449,2.8058428888256914,0.018314879735970204,-0.0006000000000000449,3.0,0.25
272,1.2030779102475346,0.04247383474837596,2.816861005962808,0.08859517542943963,0.0,4.0,0.25
273,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,3.0,0.2
274,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,3.0,0.15
275,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,3.0,0.1
276,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,3.0,0.05
277,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
278,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
279,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
280,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
281,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
282,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
283,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
284,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
285,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
286,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
287,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
288,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
289,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
290,1.2030779102475346,0.0,2.816861005962808,0.08859517542943963,0.0,2.0,0.05
291,1.2030779102475346,0.0,2.816861005962808,0.0885608277362336,0.0,1.0,0.0
292,1.2030779102475346,0.0,2.816861005962808,0.08857546096578525,0.0,0.0,0.0
293,1.2030779102475346,0.0,2.816861005962808,0.08859239044150105,0.0,0.0,0.0
294,1.2030779102475346,0.0,2.816861005962808,0.08860905242759444,0.0,0.0,0.0
295,1.2030779102475346,0.0,2.816861005962808,0.08860905242759444,0.0,0.0,0.0
296,1.2030779102475346,0.0,2.816861005962808,0.08860905242759444,0.0,0.0,0.0
297,1.2030779102475346,0.0,2.816861005962808,0.08860905242759444,0.0,0.0,0.0
298,1.2030779102475346,0.0,2.816861005962808,0.08860905242759444,0.0,0.0,0.0
299,1.2030779102475346,0.0,2.8262964378254196,0.08860905242759444,0.0,0.0,0.0
300,1.2030779102475346,0.0,2.751586522639788,0.08860905242759444,0.0,0.0,0.0
301,1.2030779102475346,0.0,2.9079630829858654,0.08860905242759444,0.0,0.0,0.0
302,1.2027169868744605,-0.00029999999999985594,2.743986344158573,0.0886233532155137,-0.00029999999999985594,0.5,0.025
303,1.1981144363321456,-0.003826794326964311,2.677852369909071,0.08912323296041766,-0.004125646288666185,0.5,0.05
304,1.2046220296740966,0.005431529029791937,2.754959817934705,0.0895824515577961,0.0,1.0,0.05
305,1.2046220296740966,0.0,2.754959817934705,0.08923413660616601,0.0,1.0,0.05
306,1.2046220296740966,0.0,2.754959817934705,0.08902257553716411,0.0,1.0,0.05
307,1.2046220296740966,0.0,2.754959817934705,0.08827763097814989,0.0,1.0,0.05
308,1.2046220296740966,0.0,2.754959817934705,0.08827763097814989,0.0,1.0,0.05
309,1.2046220296740966,0.0,2.754959817934705,0.08827763097814989,0.0,1.0,0.05
310,1.2046220296740966,0.0,2.754959817934705,0.0882469961643024,0.0,1.0,0.05
311,1.2046220296740966,0.0,2.754959817934705,0.08824863355344896,0.0,1.0,0.05
312,1.2046220296740966,0.0,2.754959817934705,0.08824863355344896,0.0,1.0,0.05
313,1.2046220296740966,0.0,2.754959817934705,0.08821772040378291,0.0,1.0,0.05
314,1.2046220296740966,0.0,2.754959817934705,0.08818440488598332,0.0,1.0,0.05
315,1.2046220296740966,0.0,2.754959817934705,0.08819688607690718,0.0,1.0,0.05
316,1.2046220296740966,0.0,2.754959817934705,0.08819017265072292,0.0,1.0,0.05
317,1.2046220296740966,0.0,2.754959817934705,0.08810841135644223,0.0,1.0,0.05
318,1.2046220296740966,0.0,2.764665369004588,0.08810841135644223,0.0,1.0,0.05
319,1.2046220296740966,0.0,2.8599653077083347,0.08810841135644223,0.0,1.0,0.05
320,1.2046220296740966,0.0,2.689748714540096,0.08810841135644223,0.0,1.0,0.05
321,1.2046220296740966,0.0,2.657392041688124,0.08810841135644223,0.0,1.0,0.05
322,1.2046220296740966,0.0,2.646279103548669,0.08810841135644223,0.0,0.5,0.025
323,1.2046220296740966,0.0,2.792283133473006,0.08810841135644223,0.0,0.5,0.0
324,1.2046220296740966,0.0,2.6888843409806626,0.08810841135644223,0.0,0.0,0.0
325,1.203899256456292,-0.0006000000000000449,2.6787201559803715,0.08813791820869946,-0.0006000000000000449,1.0,0.05
326,1.212529583020112,0.007168645148285524,2.7798918465094116,0.08911044745700848,0.0,2.0,0.05
327,1.2118020652703,-0.0005999999999998229,2.769762358867408,0.0891427699735511,-0.0005999999999998229,3.0,0.1
328,1.2268381405635562,0.012408029103253115,2.928549301701387,0.09222928049359355,0.0,4.0,0.1
329,1.2268381405635562,0.0,2.8540057984200335,0.09222928049359355,0.0,4.0,0.1
330,1.2268381405635562,0.0,2.866060926824828,0.09222928049359355,0.0,4.0,0.1
331,1.2268381405635562,0.0,2.8644582293963343,0.09219229169341411,0.0,4.0,0.1
332,1.2268381405635562,0.0,2.9461650245741438,0.03227263008834091,0.0,4.0,0.1
333,1.226102037679218,-0.0006000000000000449,2.9771252882548986,0.0323220654067786,-0.0006000000000000449,5.0,0.15
334,1.2245756975665087,-0.0012448720137504532,2.8579470393058184,0.032474706952368274,-0.0018441250905422146,6.0,0.15
335,1.2245756975665087,0.0,2.9149648730955047,0.032474706952368274,-0.0018441250905422146,6.0,0.15
336,1.2245756975665087,0.0,2.7320694403948105,0.032474706952368274,-0.0018441250905422146,6.0,0.15
337,1.2245756975665087,0.0,2.7320694403948105,0.032474706952368274,-0.0018441250905422146,6.0,0.15
338,1.2245756975665087,0.0,2.7320694403948105,0.032474706952368274,-0.0018441250905422146,6.0,0.15
339,1.2245756975665087,0.0,2.742602087515508,0.032474706952368274,-0.0018441250905422146,6.0,0.15
340,1.2245756975665087,0.0,2.5468855906894916,0.032474706952368274,-0.0018441250905422146,6.0,0.15
341,1.2245756975665087,0.0,2.5468855906894916,0.032474706952368274,-0.0018441250905422146,6.0,0.15
342,1.2245756975665087,0.0,2.5468855906894916,0.032474706952368274,-0.0018441250905422146,6.0,0.15
343,1.2245756975665087,0.0,2.5468855906894916,0.032474706952368274,-0.0018441250905422146,6.0,0.15
344,1.2245756975665087,0.0,2.5468855906894916,0.032474706952368274,-0.0018441250905422146,6.0,0.15
345,1.2245756975665087,0.0,2.5468855906894916,0.032474706952368274,-0.0018441250905422146,5.0,0.1
346,1.2245756975665087,0.0,2.5583854285481435,0.032474706952368274,-0.0018441250905422146,4.0,0.1
347,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,3.0,0.05
348,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,2.0,0.05
349,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,2.0,0.05
350,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,2.0,0.05
351,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,2.0,0.05
352,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,2.0,0.05
353,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,1.0,0.0
354,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,0.0,0.0
355,1.2245756975665087,0.0,2.345585579415293,0.032474706952368274,-0.0018441250905422146,0.0,0.0
